Codigo_UF,Nome_UF,Código Município Completo,Nome_Município,MUNICIPIO,SIGLA_UF
29,Bahia,2929107,São Felipe,SAO FELIPE,BA
29,Bahia,2929008,São Félix,SAO FELIX,BA
29,Bahia,2929057,São Félix do Coribe,SAO FELIX DO CORIBE,BA
29,Bahia,2929206,São Francisco do Conde,SAO FRANCISCO DO CONDE,BA
29,Bahia,2929255,São Gabriel,SAO GABRIEL,BA
29,Bahia,2929305,São Gonçalo dos Campos,SAO GONCALO DOS CAMPOS,BA
29,Bahia,2929354,São José da Vitória,SAO JOSE DA VITORIA,BA
29,Bahia,2929370,São José do Jacuípe,SAO JOSE DO JACUIPE,BA
29,Bahia,2929404,São Miguel das Matas,SAO MIGUEL DAS MATAS,BA
29,Bahia,2929503,São Sebastião do Passé,SAO SEBASTIAO DO PASSE,BA
29,Bahia,2929602,Sapeaçu,SAPEACU,BA
29,Bahia,2929701,Sátiro Dias,SATIRO DIAS,BA
29,Bahia,2929750,Saubara,SAUBARA,BA
29,Bahia,2929800,Saúde,SAUDE,BA
29,Bahia,2929909,Seabra,SEABRA,BA
29,Bahia,2930006,Sebastião Laranjeiras,SEBASTIAO LARANJEIRAS,BA
29,Bahia,2930105,Senhor do Bonfim,SENHOR DO BONFIM,BA
29,Bahia,2930204,Sento Sé,SENTO SE,BA
29,Bahia,2930154,Serra do Ramalho,SERRA DO RAMALHO,BA
29,Bahia,2930303,Serra Dourada,SERRA DOURADA,BA
29,Bahia,2930402,Serra Preta,SERRA PRETA,BA
29,Bahia,2930501,Serrinha,SERRINHA,BA
29,Bahia,2930600,Serrolândia,SERROLANDIA,BA
29,Bahia,2930709,Simões Filho,SIMOES FILHO,BA
29,Bahia,2930758,Sítio do Mato,SITIO DO MATO,BA
29,Bahia,2930766,Sítio do Quinto,SITIO DO QUINTO,BA
29,Bahia,2930774,Sobradinho,SOBRADINHO,BA
29,Bahia,2930808,Souto Soares,SOUTO SOARES,BA
29,Bahia,2930907,Tabocas do Brejo Velho,TABOCAS DO BREJO VELHO,BA
29,Bahia,2931004,Tanhaçu,TANHACU,BA
29,Bahia,2931053,Tanque Novo,TANQUE NOVO,BA
29,Bahia,2931103,Tanquinho,TANQUINHO,BA
29,Bahia,2931202,Taperoá,TAPEROA,BA
29,Bahia,2931301,Tapiramutá,TAPIRAMUTA,BA
29,Bahia,2931350,Teixeira de Freitas,TEIXEIRA DE FREITAS,BA
29,Bahia,2931400,Teodoro Sampaio,TEODORO SAMPAIO,BA
29,Bahia,2931509,Teofilândia,TEOFILANDIA,BA
29,Bahia,2931608,Teolândia,TEOLANDIA,BA
29,Bahia,2931707,Terra Nova,TERRA NOVA,BA
29,Bahia,2931806,Tremedal,TREMEDAL,BA
29,Bahia,2931905,Tucano,TUCANO,BA
29,Bahia,2932002,Uauá,UAUA,BA
29,Bahia,2932101,Ubaíra,UBAIRA,BA
29,Bahia,2932200,Ubaitaba,UBAITABA,BA
29,Bahia,2932309,Ubatã,UBATA,BA
29,Bahia,2932408,Uibaí,UIBAI,BA
29,Bahia,2932457,Umburanas,UMBURANAS,BA
29,Bahia,2932507,Una,UNA,BA
29,Bahia,2932606,Urandi,URANDI,BA
29,Bahia,2932705,Uruçuca,URUCUCA,BA
29,Bahia,2932804,Utinga,UTINGA,BA
29,Bahia,2932903,Valença,VALENCA,BA
29,Bahia,2933000,Valente,VALENTE,BA
29,Bahia,2933059,Várzea da Roça,VARZEA DA ROCA,BA
29,Bahia,2933109,Várzea do Poço,VARZEA DO POCO,BA
29,Bahia,2933158,Várzea Nova,VARZEA NOVA,BA
29,Bahia,2933174,Varzedo,VARZEDO,BA
29,Bahia,2933208,Vera Cruz,VERA CRUZ,BA
29,Bahia,2933257,Vereda,VEREDA,BA
29,Bahia,2933307,Vitória da Conquista,VITORIA DA CONQUISTA,BA
29,Bahia,2933406,Wagner,WAGNER,BA
29,Bahia,2933455,Wanderley,WANDERLEY,BA
29,Bahia,2933505,Wenceslau Guimarães,WENCESLAU GUIMARAES,BA
29,Bahia,2933604,Xique-Xique,XIQUEXIQUE,BA
31,Minas Gerais,3100104,Abadia dos Dourados,ABADIA DOS DOURADOS,MG
31,Minas Gerais,3100203,Abaeté,ABAETE,MG
31,Minas Gerais,3100302,Abre Campo,ABRE CAMPO,MG
31,Minas Gerais,3100401,Acaiaca,ACAIACA,MG
31,Minas Gerais,3100500,Açucena,ACUCENA,MG
31,Minas Gerais,3100609,Água Boa,AGUA BOA,MG
31,Minas Gerais,3100708,Água Comprida,AGUA COMPRIDA,MG
31,Minas Gerais,3100807,Aguanil,AGUANIL,MG
31,Minas Gerais,3100906,Águas Formosas,AGUAS FORMOSAS,MG
31,Minas Gerais,3101003,Águas Vermelhas,AGUAS VERMELHAS,MG
31,Minas Gerais,3101102,Aimorés,AIMORES,MG
31,Minas Gerais,3101201,Aiuruoca,AIURUOCA,MG
31,Minas Gerais,3101300,Alagoa,ALAGOA,MG
31,Minas Gerais,3101409,Albertina,ALBERTINA,MG
31,Minas Gerais,3101508,Além Paraíba,ALEM PARAIBA,MG
31,Minas Gerais,3101607,Alfenas,ALFENAS,MG
31,Minas Gerais,3101631,Alfredo Vasconcelos,ALFREDO VASCONCELOS,MG
31,Minas Gerais,3101706,Almenara,ALMENARA,MG
31,Minas Gerais,3101805,Alpercata,ALPERCATA,MG
31,Minas Gerais,3101904,Alpinópolis,ALPINOPOLIS,MG
31,Minas Gerais,3102001,Alterosa,ALTEROSA,MG
31,Minas Gerais,3102050,Alto Caparaó,ALTO CAPARAO,MG
31,Minas Gerais,3153509,Alto Jequitibá,ALTO JEQUITIBA,MG
31,Minas Gerais,3102100,Alto Rio Doce,ALTO RIO DOCE,MG
31,Minas Gerais,3102209,Alvarenga,ALVARENGA,MG
31,Minas Gerais,3102308,Alvinópolis,ALVINOPOLIS,MG
31,Minas Gerais,3102407,Alvorada de Minas,ALVORADA DE MINAS,MG
31,Minas Gerais,3102506,Amparo do Serra,AMPARO DO SERRA,MG
31,Minas Gerais,3102605,Andradas,ANDRADAS,MG
31,Minas Gerais,3102803,Andrelândia,ANDRELANDIA,MG
31,Minas Gerais,3102852,Angelândia,ANGELANDIA,MG
31,Minas Gerais,3102902,Antônio Carlos,ANTONIO CARLOS,MG
31,Minas Gerais,3103009,Antônio Dias,ANTONIO DIAS,MG
31,Minas Gerais,3103108,Antônio Prado de Minas,ANTONIO PRADO DE MINAS,MG
31,Minas Gerais,3103207,Araçaí,ARACAI,MG
31,Minas Gerais,3103306,Aracitaba,ARACITABA,MG
31,Minas Gerais,3103405,Araçuaí,ARACUAI,MG
31,Minas Gerais,3103504,Araguari,ARAGUARI,MG
31,Minas Gerais,3103603,Arantina,ARANTINA,MG
31,Minas Gerais,3103702,Araponga,ARAPONGA,MG
31,Minas Gerais,3103751,Araporã,ARAPORA,MG
31,Minas Gerais,3103801,Arapuá,ARAPUA,MG
31,Minas Gerais,3103900,Araújos,ARAUJOS,MG
31,Minas Gerais,3104007,Araxá,ARAXA,MG
31,Minas Gerais,3104106,Arceburgo,ARCEBURGO,MG
31,Minas Gerais,3104205,Arcos,ARCOS,MG
31,Minas Gerais,3104304,Areado,AREADO,MG
31,Minas Gerais,3104403,Argirita,ARGIRITA,MG
31,Minas Gerais,3104452,Aricanduva,ARICANDUVA,MG
31,Minas Gerais,3104502,Arinos,ARINOS,MG
31,Minas Gerais,3104601,Astolfo Dutra,ASTOLFO DUTRA,MG
31,Minas Gerais,3104700,Ataléia,ATALEIA,MG
31,Minas Gerais,3104809,Augusto de Lima,AUGUSTO DE LIMA,MG
31,Minas Gerais,3104908,Baependi,BAEPENDI,MG
31,Minas Gerais,3105004,Baldim,BALDIM,MG
31,Minas Gerais,3105103,Bambuí,BAMBUI,MG
31,Minas Gerais,3105202,Bandeira,BANDEIRA,MG
31,Minas Gerais,3105301,Bandeira do Sul,BANDEIRA DO SUL,MG
31,Minas Gerais,3105400,Barão de Cocais,BARAO DE COCAIS,MG
31,Minas Gerais,3105509,Barão de Monte Alto,BARAO DE MONTE ALTO,MG
31,Minas Gerais,3105608,Barbacena,BARBACENA,MG
31,Minas Gerais,3105707,Barra Longa,BARRA LONGA,MG
31,Minas Gerais,3105905,Barroso,BARROSO,MG
31,Minas Gerais,3106002,Bela Vista de Minas,BELA VISTA DE MINAS,MG
31,Minas Gerais,3106101,Belmiro Braga,BELMIRO BRAGA,MG
31,Minas Gerais,3106200,Belo Horizonte,BELO HORIZONTE,MG
31,Minas Gerais,3106309,Belo Oriente,BELO ORIENTE,MG
31,Minas Gerais,3106408,Belo Vale,BELO VALE,MG
31,Minas Gerais,3106507,Berilo,BERILO,MG
31,Minas Gerais,3106655,Berizal,BERIZAL,MG
31,Minas Gerais,3106606,Bertópolis,BERTOPOLIS,MG
31,Minas Gerais,3106705,Betim,BETIM,MG
31,Minas Gerais,3106804,Bias Fortes,BIAS FORTES,MG
31,Minas Gerais,3106903,Bicas,BICAS,MG
31,Minas Gerais,3107000,Biquinhas,BIQUINHAS,MG
31,Minas Gerais,3107109,Boa Esperança,BOA ESPERANCA,MG
31,Minas Gerais,3107208,Bocaina de Minas,BOCAINA DE MINAS,MG
31,Minas Gerais,3107307,Bocaiúva,BOCAIUVA,MG
31,Minas Gerais,3107406,Bom Despacho,BOM DESPACHO,MG
31,Minas Gerais,3107505,Bom Jardim de Minas,BOM JARDIM DE MINAS,MG
31,Minas Gerais,3107604,Bom Jesus da Penha,BOM JESUS DA PENHA,MG
31,Minas Gerais,3107703,Bom Jesus do Amparo,BOM JESUS DO AMPARO,MG
31,Minas Gerais,3107802,Bom Jesus do Galho,BOM JESUS DO GALHO,MG
31,Minas Gerais,3107901,Bom Repouso,BOM REPOUSO,MG
31,Minas Gerais,3108008,Bom Sucesso,BOM SUCESSO,MG
31,Minas Gerais,3108107,Bonfim,BONFIM,MG
31,Minas Gerais,3108206,Bonfinópolis de Minas,BONFINOPOLIS DE MINAS,MG
31,Minas Gerais,3108255,Bonito de Minas,BONITO DE MINAS,MG
31,Minas Gerais,3108305,Borda da Mata,BORDA DA MATA,MG
31,Minas Gerais,3108404,Botelhos,BOTELHOS,MG
31,Minas Gerais,3108503,Botumirim,BOTUMIRIM,MG
31,Minas Gerais,3108701,Brás Pires,BRAS PIRES,MG
31,Minas Gerais,3108552,Brasilândia de Minas,BRASILANDIA DE MINAS,MG
31,Minas Gerais,3108602,Brasília de Minas,BRASILIA DE MINAS,MG
31,Minas Gerais,3108800,Braúnas,BRAUNAS,MG
31,Minas Gerais,3108909,Brazópolis,BRAZOPOLIS,MG
31,Minas Gerais,3109006,Brumadinho,BRUMADINHO,MG
31,Minas Gerais,3109105,Bueno Brandão,BUENO BRANDAO,MG
31,Minas Gerais,3109204,Buenópolis,BUENOPOLIS,MG
31,Minas Gerais,3109253,Bugre,BUGRE,MG
31,Minas Gerais,3109303,Buritis,BURITIS,MG
31,Minas Gerais,3109402,Buritizeiro,BURITIZEIRO,MG
31,Minas Gerais,3109451,Cabeceira Grande,CABECEIRA GRANDE,MG
31,Minas Gerais,3109501,Cabo Verde,CABO VERDE,MG
31,Minas Gerais,3109600,Cachoeira da Prata,CACHOEIRA DA PRATA,MG
31,Minas Gerais,3109709,Cachoeira de Minas,CACHOEIRA DE MINAS,MG
31,Minas Gerais,3102704,Cachoeira de Pajeú,CACHOEIRA DE PAJEU,MG
31,Minas Gerais,3109808,Cachoeira Dourada,CACHOEIRA DOURADA,MG
31,Minas Gerais,3109907,Caetanópolis,CAETANOPOLIS,MG
31,Minas Gerais,3110004,Caeté,CAETE,MG
31,Minas Gerais,3110103,Caiana,CAIANA,MG
31,Minas Gerais,3110202,Cajuri,CAJURI,MG
31,Minas Gerais,3110301,Caldas,CALDAS,MG
31,Minas Gerais,3110400,Camacho,CAMACHO,MG
31,Minas Gerais,3110509,Camanducaia,CAMANDUCAIA,MG
31,Minas Gerais,3110608,Cambuí,CAMBUI,MG
31,Minas Gerais,3110707,Cambuquira,CAMBUQUIRA,MG
31,Minas Gerais,3110806,Campanário,CAMPANARIO,MG
